"event_id","lat_median","long_median","timezone","heart_rate_median","heart_rate_50w","heart_rate_10","heart_rate_25","heart_rate_75","heart_rate_90","heart_rate_10w","heart_rate_25w","heart_rate_75w","heart_rate_90w","heart_rate_sdw","heart_rate_min","heart_rate_max","cadence_median","heart_rate_mean","heart_rate_mean_na","temperature_median","temperature_median_v2","temperature_mean_na","median_cadence","cadence_mean","cadence_10","cadence_25","cadence_75","cadence_90","cadence_10w","cadence_25w","cadence_75w","cadence_90w","altitude_min","altitude_amean","altitude_max","altitude_ascended","altitude_descended","total_distance","speed_average","speed_median","speed_10","speed_25","speed_75","speed_90","speed_50w","speed_10w","speed_25w","speed_75w","speed_90w","speed_max","speed_sd","speed_sdw","timestamp_start_run","timestamp_end_run","datetime_ts","heart_rate_speed_cor","heart_rate_speed_cor_2","heart_rate_temp_cor","heart_rate_temp_cor_2","speed_distance_cor","speed_distance_cor_spearman","speed_cadence_cor","heart_rate_cadence_cor","sub_sport","direction_n_avg","direction_ne_avg","direction_e_avg","direction_se_avg","direction_s_avg","direction_sw_avg","direction_w_avg","direction_nw_avg","mean_rotation_velocity","mean_abs_rotation_velocity","total_angle_delta","total_abs_angle_delta","griddiness","griddiness_v2","orientation_center","orientation_sd","n_laps","rest_time_total","n_rests","rest_time_average","rest_time_min","rest_time_max","rest_time_median","rest_time_sd","n_laps_over_15","lap_trigger_distance","lap_trigger_session_end","lap_trigger_manual","lap_trigger_other","strides_total","lap_speed_sd","n_laps_00_to_05","n_laps_05_to_06","n_laps_06_to_07","n_laps_07_to_08","n_laps_08_to_09","n_laps_09_to_10","n_laps_10_to_11","n_laps_11_to_12","n_laps_12_to_13","n_laps_13_to_14","n_laps_14_to_15","n_laps_15_to_16","n_laps_16_to_17","n_laps_17_to_18","n_laps_18_to_19","n_laps_19_to_20","n_laps_20_to_22","n_laps_22_to_25","n_laps_25_plus","start_to_stop_time_mean","start_to_stop_time_median","start_to_stop_time_min","start_to_stop_time_max","timestamp_start","timestamp_stop","total_time_elapsed","speed_proportion__0_5","speed_proportion__5_6","speed_proportion__6_7","speed_proportion__7_8","speed_proportion__8_9","speed_proportion__9_10","speed_proportion__10_11","speed_proportion__11_12","speed_proportion__12_13","speed_proportion__13_14","speed_proportion__14_15","speed_proportion__15_16","speed_proportion__16_17","speed_proportion__17_18","speed_proportion__18_19","speed_proportion__19_20","speed_proportion__20_22","speed_proportion__22_25","speed_proportion__25","total_time_spent_running","proportion_time_spent_running","proportion_rest_time"
468,41.9577721506357,-87.6445237733424,"America/Chicago",132,132.429662659411,122,125,159,164,121.4436148022,124.947358402213,159.143815969792,163.984934376049,16.9668363551178,71,172,83,139.698137863443,0,3,3,0,83,82.4470761189154,81,82,83,83.5,80.7820245144858,81.6320991961315,82.8500195644573,83.321339242335,155.8,172.021757595557,197.6,5.11670709389045,9.93379963925577,9.67004,11.2734582162692,11.2176,10.782,11.016,11.5884,11.9232,11.2412781909789,10.7816237128548,11.0189465626607,11.587313583411,11.9349304298615,14.3784,0.60899064252853,0.568362451696248,1574551298,1574554360,"2019-11-23_23-21-38",0.472759067304699,0.524033710921854,0.324843322025875,-0.172456417004413,-0.42939392108876,-0.563421933502178,0.223080230950556,-0.107984045249195,"generic",0.236256544502618,0.0304319371727749,0.545811518324607,0,0,0,0.0333769633507853,0.154123036649215,-0.0138121262275719,3.9156788770945,-42.2789183825976,11985.8930427863,0.171451672733434,0.629859523031689,160.762755865828,35.8060606561768,0,0,0,NA,NA,NA,NA,NA,6,6,1,0,0,4192,0.374176086889582,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3062,3062,3062,3062,1574551298,1574554360,3062,0.00163345311989546,0,0.000326690623979092,0,0.00130676249591637,0.021234890558641,0.209408689970598,0.692257432211696,0.0689317216595884,0.0039202874877491,0.000980071871937275,0,0,0,0,0,0,0,0,3062,1,0
469,41.9599341787398,-87.6451221574098,"America/Chicago",135,134.884505104405,130,132,147,166,129.679059297983,131.885397746767,154.58072647363,166.240110769834,14.465702198501,73,177,83,141.942643391521,0.0211554109031733,11,11,0.0146460537021969,83.5,83.436737184703,82.5,83,84.5,84.5,82.1838265612315,82.8570151440473,84.1186215822012,84.4634503676775,147.6,164.168104149715,203.8,4.73282747587319,10.7004607607353,8.38484,12.1883199349064,12.1608,11.4192,11.7216,12.6288,12.9996,12.166160725558,11.4327308514239,11.7460243305684,12.6493343443802,13.029209518674,16.4916,0.949021325725363,0.896848068415349,1574621747,1574624208,"2019-11-24_18-55-47",0.463635958513606,0.534918094559215,0.456297992949292,0.130622560415508,-0.393886544082571,-0.411397951638048,0.426431682705602,0.0536521518249312,"generic",0.240114145943742,0.0354667753770893,0.546269873624134,0,0,0,0.0395434162250306,0.138605788830004,-0.0854995023325156,4.77102015901994,-210.157776733323,11727.167550871,0.189553182427273,0.650528885272579,162.38970992525,37.4660538399171,1,5,1,5,5,5,5,NA,6,5,1,0,0,3415,0.460971061998473,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1228,1228,115,2341,1574621747,1574624208,2461,0.00203417412530513,0.0016273393002441,0.000406834825061025,0.0016273393002441,0.000406834825061025,0.0016273393002441,0.0223759153783564,0.401952807160293,0.470707892595606,0.0720097640358015,0.0109845402766477,0.00691619202603743,0.00732302685109845,0,0,0,0,0,0,2456,0.997968305566843,0.00203169443315725
470,41.974388519302,-87.656463123858,"America/Chicago",128,127.764806310155,116,121,135,146,115.64409389415,120.664734800649,134.895841203879,147.089705170349,14.2121248974948,78,174,82,128.983184445612,0,10,10,0.0047293746715712,82.5,82.3252758801892,81,82,83.5,85.5,81.0433586999604,81.8314015842146,83.9813606111501,85.4611502462852,163.6,189.938202837625,360,8.36930424451049,87.1045060556848,6.07603,11.0419869679454,10.8144,9.11088,10.044,11.8584,12.7656,10.9450597890404,9.41833497548218,10.2024336270708,12.1065744989608,13.1128437582237,26.7372,2.18221435301385,2.50646618563768,1574728163,1574730642,"2019-11-26_00-29-23",0.285856720831673,0.2834554552286,0.367983863063533,0.452714837756106,-0.106981062175988,-0.2552010101737,0.425236385253624,0.111235606848652,"generic",0.245521601685985,0.0142255005268704,0.573234984193888,0,0,0,0.0785036880927292,0.0885142255005269,-0.0550423506864738,10.6116864735673,-104.74559335636,20194.0393591986,0.369741876972214,0.792433000525486,170.790373905894,47.5408273682459,3,115,3,38.3333333333333,5,80,30,38.1881307912987,5,3,1,1,0,2613,1.07622419969075,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,316.333333333333,209,23,692,1574728163,1574730642,2479,0.00630583289542827,0.00210194429847609,0.0047293746715712,0.0204939569101419,0.0630583289542827,0.140304781923279,0.338413032054651,0.197582764056752,0.147661586967945,0.0373095112979506,0.0136626379400946,0.00735680504466632,0.00525486074619023,0.00105097214923805,0.000525486074619023,0.00367840252233316,0.00315291644771414,0.00578034682080925,0.00157645822385707,2364,0.953610326744655,0.0463896732553449
471,41.9609085749835,-87.6448677666485,"America/Chicago",146,146.535302044647,134,138,164,168,133.608040164865,137.500737476715,163.227297757484,167.464496009909,13.6196409853995,70,179,84,149.56013229104,0.0127634312852478,6,6,0.00326506381715643,84.5,84.1933808251707,83,83.5,84.5,86,83.0064852401189,83.2442100295927,84.6272660569029,85.7110014932854,154.6,175.210270109825,221.8,16.3743357381236,9.21836319479107,11.62956,12.3095123775601,12.1248,11.3868,11.79,12.7296,13.6368,12.1706220485891,11.4601335535606,11.7946548581659,12.8349279963132,13.7477100627287,18.4428,1.20889630233257,1.05291694657899,1574820476,1574823892,"2019-11-27_02-07-56",0.121809905303613,0.169096227932115,0.127828477337246,-0.139881362366307,0.382227517837739,0.326373342809303,0.536864381778266,0.149134043106722,"generic",0.220570749108205,0.052615933412604,0.538347205707491,0,0,0,0.0374554102259215,0.151010701545779,0.00737038326456884,4.50264217086429,24.8308212183324,15169.4014736418,0.154845075965348,0.591867022855447,162.736939816766,37.4611764047707,1,46,1,46,46,46,46,NA,8,7,1,0,0,4727,1.44486327875191,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,0,1122.33333333333,913,160,2294,1574820476,1574823892,3416,0.00356188780053428,0.000593647966755714,0,0,0.00178094390026714,0.00118729593351143,0.051944197091125,0.347284060552093,0.412288512911843,0.108340753932918,0.0546156129415257,0.0127634312852478,0.00474918373404571,0.000296823983377857,0.000593647966755714,0,0,0,0,3370,0.986533957845433,0.0134660421545667
472,42.0468873716891,-87.6744098681957,"America/Chicago",161,160.847434188908,152,157,171,176,151.365649858357,156.606238781544,171.418017896441,175.77257052037,13.3135684467769,75,181,86,161.258205689278,0,6,4,0.037199124726477,86.5,83.2680525164114,80,81,88.5,92,79.3766348916851,81.6646441290716,88.6793201365636,92.6826859810187,169.2,186.130415754923,209.6,19.1583182063687,33.1607610775642,1.70678,12.874001750547,12.4956,9.96408,11.556,13.7052,16.8624,12.7764332007233,11.1262133957392,11.6391979308215,14.8506900798451,17.6284194132029,21.1608,2.96134317434391,2.87819080487474,1574951595,1574952700,"2019-11-28_14-33-15",0.270513439064689,0.0714607573828702,0.048585747040724,-0.266857064538068,-0.149968553272597,-0.0744025193776387,0.521042781065267,0.702822484804585,"generic",0.152654867256637,0.0597345132743363,0.754424778761062,0,0,0,0.00221238938053097,0.0309734513274336,-0.0203689358439043,7.11301704837662,-9.30860368066424,3250.64879110812,0.260697912464361,0.809628008752735,121.641418197694,58.8520176751403,0,0,0,NA,NA,NA,NA,NA,2,1,1,0,0,632,2.45139778901752,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,151.333333333333,221,10,223,1574951595,1574952700,1105,0.0109409190371991,0.00218818380743982,0.0109409190371991,0.00437636761487965,0.0196936542669584,0.0525164113785558,0.0153172866520788,0.280087527352298,0.225382932166302,0.148796498905908,0.0547045951859956,0.0393873085339169,0.037199124726477,0.0393873085339169,0.0087527352297593,0.0240700218818381,0.0262582056892779,0,0,1105,1,0
473,42.0561485784128,-87.6744851376861,"America/Chicago",169,168.889005630923,164,167,172,173.9,163.785612918181,166.703738947313,171.178943833655,173.2144730456,8.5742266734721,80,179,84,168.077425373134,0,2,2,0.019589552238806,84.5,84.584421641791,83,83.5,85.5,87,82.7016382947166,83.1546436421676,85.1860913087323,87.2240946181351,152.2,171.658955223881,192.2,17.3829294474036,23.7220320172733,5.06608,16.9158694029851,16.6284,16.0884,16.2576,17.1972,18.50436,16.6252688027712,16.0819144719177,16.2675482678453,17.2776221644121,18.5937551247824,22.4712,1.37072665246585,1.27736632194912,1574953214,1574954285,"2019-11-28_15-00-14",0.242306001834005,0.693662871394947,-0.513057490942335,0.0330400636364704,0.149658021963859,0.159945708320331,0.872016393805463,0.265332804777414,"generic",0.333645735707591,0.00187441424554827,0.561387066541706,0,0,0,0.0609184629803187,0.042174320524836,0.166019799610863,5.65370432351721,177.973225182845,6060.77103481044,0.414032595964098,0.907649253731343,177.272638072702,40.6571656954849,0,0,0,NA,NA,NA,NA,NA,4,3,1,0,0,1510,2.69850998886423,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1071,1071,1071,1071,1574953214,1574954285,1071,0.000932835820895522,0.00186567164179104,0,0,0,0.000932835820895522,0.000932835820895522,0,0,0,0.000932835820895522,0.0643656716417911,0.631529850746269,0.175373134328358,0.0755597014925373,0.0158582089552239,0.0177238805970149,0.0139925373134328,0,1071,1,0
474,42.0409959414974,-87.6705147139728,"America/Chicago",121,127.621992709599,111,112,146,154,110.248443060702,112.228353332442,148.336082617133,154.276709133321,17.9500890300948,85,162,83,128.078387458007,0.00997782705099778,2,2,0.0498891352549889,83.5,82.9246119733925,82.05,83,84.5,84.5,82.1723854538695,82.8043175292583,84.0997160496934,84.493534782864,163,173.79866962306,182,6.07297348232942,12.1798411202773,2.49776,9.99326474501109,8.6652,8.03124,8.2296,12.1608,12.7656,9.72056753880266,8.07689597154291,8.28385435388906,12.3024426819092,12.7834135851996,15.4512,2.14829008419027,2.16126618415873,1574955180,1574956081,"2019-11-28_15-33-00",0.813103644565568,0.85010243687762,0.650555648686486,0.798913301183085,-0.803095166276759,-0.727637641301463,0.22696213829274,0.187556808539373,"generic",0.406911928651059,0.00891861761426979,0.404682274247492,0,0,0,0.012263099219621,0.167224080267559,-0.19833740126087,6.91374186540122,-178.900335937305,6236.1951625919,0.236570830253203,0.644124168514412,167.336634424895,19.0996866291113,0,0,0,NA,NA,NA,NA,NA,2,1,1,0,0,1252,2.07465129600133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,901,901,901,901,1574955180,1574956081,901,0.00443458980044346,0,0,0.0809312638580931,0.440133037694013,0.0764966740576497,0.00221729490022173,0.119733924611973,0.238359201773836,0.00665188470066519,0.0254988913525499,0.00554323725055432,0,0,0,0,0,0,0,901,1,0
475,42.0476843230426,-87.6789054181427,"America/Chicago",143,143.936535410356,103,132,149,153,108.785650572038,128.729177247334,148.554574294778,152.730825310539,15.9065133588829,86,162,90,137.03056768559,0,3,NA,0,90,86.0087336244542,87,89,91,93,87.5737110215386,89.0593763780685,91.6166009528503,92.2778572448722,158.8,176.037554585153,188,5.62221329571312,19.9697409345855,0.80949,13.4123737991266,13.7052,9.4068,11.6208,15.552,17.74368,14.3805934549088,10.8125520316623,12.7066805429864,16.5561260869565,17.9296883804937,18.6768,3.63080519639386,2.78258034532781,1574957223,1574957516,"2019-11-28_16-07-03",0.191939182048127,NA,-0.328451628728107,NA,0.158647855539145,0.20213375141067,0.674463249319691,0.49578028668269,"generic",0,0,0.183035714285714,0,0,0,0.638392857142857,0.178571428571429,-0.422351041874871,1.85663779190434,-96.7183885893454,425.170054346093,0.382266549077053,0.62882096069869,103.233051225738,18.2904117338475,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,334,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.3333333333333,66,52,108,1574957223,1574957516,293,0.0393013100436681,0.0174672489082969,0,0.00873362445414847,0.00436681222707424,0.0480349344978166,0.074235807860262,0.0960698689956332,0.091703056768559,0.170305676855895,0.0960698689956332,0.117903930131004,0.0698689956331878,0.0960698689956332,0.0698689956331878,0,0,0,0,293,1,0
476,42.2773862723261,-87.9406214598566,"America/Chicago",140,139.801336609217,131,135,145,149,130.679521525181,135.196418412441,144.42479802044,148.492822056845,8.26884935968218,72,166,85,139.200953582948,0,3,3,0.000981629504978264,85.5,84.152923853597,83,83.5,86.5,87,82.8781102338856,83.4405710186416,86.0594537586478,86.7575608394448,158.4,190.732968728089,224,38.4545513485821,8.31325458703122,24.32529,12.120956163231,12.2616,10.8504,11.6208,12.9996,13.536,12.3540113261845,11.0442987329655,11.6882831916962,13.1011345065789,13.6460812796209,18.2412,1.74648474963623,1.24212695394224,1575051968,1575060161,"2019-11-29_18-26-08",0.480464431777842,0.551657220149173,0.0546281912301129,-0.196255055875643,-0.085963405569485,-0.311642068360403,0.626842918033968,0.198682715991435,"generic",0.164327813640191,0.0864440078585462,0.498737019365703,0,0,0,0.116615211900084,0.133875947235476,0.0102981103790527,5.59342085651135,73.4358251130245,39886.6841277825,0.12955518779172,0.558967886691909,147.179575339728,56.8108418006633,5,684,6,114,8,371,96,149.842250383528,16,15,1,0,0,9959,0.872785798463747,0,0,0,0,0,0,1,2,9,4,0,0,0,0,0,0,0,0,0,593.25,319,12,2596,1575051968,1575060161,8193,0.0110783901276118,0.00462768195204039,0.00364605244706212,0.00238395736923293,0.00252419015565839,0.0241200392651802,0.0701163932127331,0.304725844902538,0.329126349740569,0.192118917402889,0.0357593605384939,0.0157060720796522,0.00322535408778572,0.000560931145701865,0.000280465572850933,0,0,0,0,7509,0.91651409740022,0.0834859025997803
477,41.9666706304997,-87.6482127327472,"America/Chicago",138,137.694090401219,128,133,158,167,127.461769873911,132.988929265767,156.925919863821,165.702878212122,16.1392295550579,71,175,83,142.582286432161,0,5,4,0.0276381909547739,83,82.6488693467337,82,82,83.5,85.5,81.5627195569764,81.8783835187537,83.352333598706,85.2040175908222,152.4,171.380778894472,204,12.4004041729035,16.2350772396757,5.32429,11.6971010050251,11.8224,10.782,11.2176,12.2256,12.7296,11.8600288541517,10.8778919483956,11.259853923445,12.2422223051757,12.9222510849507,16.9632,1.43540202504963,1.11158827872237,1575223135,1575225123,"2019-12-01_17-58-55",0.0873679893586882,0.285806306501333,0.423019450251149,0.266988667701407,0.118740898498968,0.0755210069883711,0.540589932011659,0.330826557289483,"generic",0.122873345935728,0.0592312539382483,0.605545053560176,0,0,0,0.0592312539382483,0.153119092627599,-0.174991983506792,5.27101851300855,-278.587237742814,8391.46147270961,0.209775539852353,0.573492462311558,126.037434479764,64.0341484120213,1,398,2,199,398,398,398,NA,4,3,1,0,0,2189,0.222936134352419,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,530,513,87,990,1575223135,1575225123,1988,0.00816582914572864,0.000628140703517588,0.00251256281407035,0.000628140703517588,0.0175879396984925,0.0201005025125628,0.106155778894472,0.458542713567839,0.308417085427136,0.042713567839196,0.0207286432160804,0.00753768844221105,0.00628140703517588,0,0,0,0,0,0,1590,0.799798792756539,0.200201207243461
478,41.9731653481722,-87.6537818787619,"America/Chicago",128,128.114908997873,119,122,155,165,118.391111621827,121.744545498061,155.115124908951,164.298187170042,18.7056115765935,70,181,82,134.616216216216,0.00179856115107914,1,1,0.00314748201438849,82,81.2720323741007,80,81,83,83.5,80.5117631604827,80.8740487011619,82.7806632011596,83.3814956349042,134.2,185.158273381295,244,11.8750086619149,17.1803590925913,7.06062,11.1311320143885,11.2176,10.278,10.8828,11.52,12.0924,11.2165796148909,10.4803657240671,10.9334274313458,11.5959331505576,12.170492258636,24.0156,1.63962544278995,1.41587462663626,1575332489,1575335054,"2019-12-03_00-21-29",0.281406701611255,0.383401807870255,0.369151202665014,-0.124971298370187,0.116224649478795,0.0600031535556416,0.684780860546956,0.205789285878698,"generic",0.231635872014421,0.0130689499774673,0.574132492113565,0,0,0,0.092383956737269,0.0887787291572781,-0.0585131626431421,10.3607856887918,-130.133273718348,23042.3873718729,0.365489498860337,0.794514388489209,162.266271097552,57.7353452804309,4,311,4,77.75,12,236,31.5,106.753220091949,6,4,1,1,0,3028,1.76045177837963,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,277,221,12,979,1575332489,1575335054,2565,0.0116906474820144,0.00179856115107914,0.00269784172661871,0.00449640287769784,0.00809352517985612,0.0409172661870504,0.236510791366906,0.572841726618705,0.095773381294964,0.0107913669064748,0.00314748201438849,0.00359712230215827,0.000899280575539568,0.000899280575539568,0.00179856115107914,0.00134892086330935,0.000449640287769784,0.00224820143884892,0,2254,0.878752436647174,0.121247563352827
479,41.9508378859609,-87.6433788891882,"America/Chicago",133,132.845831145453,124,128,138,156,123.678838741026,128.120113242344,138.142110600213,155.902756232442,11.7215116706409,76,172,83,135.235846661589,0,5,5,0.00177710078700178,83,83.2524752475248,82,83,84,85.5,81.5635386000224,82.0059087041027,83.486344479368,85.0150734412538,138,180.260522975374,234.4,8.57066575314482,24.4880068037634,13.02134,11.7629419649657,11.79,10.7496,11.2176,12.3264,12.6972,11.8417886264703,10.8245693032515,11.2821939517625,12.3617066513734,12.7004236755775,17.298,0.84258319668395,0.822185976352945,1575504341,1575508571,"2019-12-05_00-05-41",0.516363546343456,0.703842646317579,0.551257679487368,0.46695715383193,-0.363404655599735,-0.432052944647511,0.0153926914588361,-0.222764575607059,"generic",0.23868835790544,0.0284697508896797,0.527707168276563,0,0,0,0.0292323335027961,0.175902389425521,-0.0462020183507672,4.24832397907605,-181.989750283672,16734.1481535806,0.183160236968438,0.59050520436659,159.937221604461,32.3446103436501,1,293,1,293,293,293,293,NA,9,8,1,0,0,5442,0.602371015238947,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,1968.5,1968.5,1487,2450,1575504341,1575508571,4230,0.000507743082000508,0.000761614623000762,0.000507743082000508,0.000761614623000762,0.000507743082000508,0.0124397055090124,0.143691292206144,0.433612592028434,0.373191165270373,0.02995684183803,0.00203097232800203,0.000507743082000508,0.000507743082000508,0.00101548616400102,0,0,0,0,0,3937,0.930732860520095,0.0692671394799054
480,35.6215122202411,139.730366030708,"Asia/Tokyo",149,149.596819710331,129,140,158,165,130.20045594289,141.381369123143,158.649412628488,165.088152695643,13.8885723092757,77,181,85,147.749643874644,0,8,8,0,85.5,83.2270299145299,83,83.5,86.5,87.5,82.7169015630488,83.3655344990282,86.2239668714057,87.5870251459892,-34.4,10.4605413105413,82,45.8347928197109,36.6569619903952,9.75236,11.6089192307692,11.7216,9.63108,10.8504,12.7656,14.2776,11.9334305624839,10.4027373172567,11.1023827169689,13.2313961507073,14.6408010730088,24.9912,2.69159829205326,1.95886252812469,1575925091,1575928449,"2019-12-09_20-58-11",0.425277441610108,0.468545956812515,0.229935671700029,-0.146982869807592,0.0873134364110593,0.134979450954804,0.644484829673751,0.27591501249746,"generic",0.128433820906172,0.0727791651801641,0.547984302533,0,0,0,0.0984659293613985,0.152336782019265,9.71875191630672e-05,5.80668957413472,0.272902553809894,16305.1843241703,0.14170052543535,0.548789173789174,141.510942168305,55.4152992163794,6,534,14,38.1428571428571,33,223,63.5,69.256046667421,7,6,1,0,0,3930,0.621704569251805,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,146.842105263158,137,20,331,1575925091,1575928449,3358,0.0324074074074074,0.00462962962962963,0.00427350427350427,0.0117521367521368,0.0242165242165242,0.0405982905982906,0.168091168091168,0.300213675213675,0.191239316239316,0.101139601139601,0.0712250712250712,0.032051282051282,0.00641025641025641,0.00605413105413105,0.00356125356125356,0,0.00106837606837607,0.00106837606837607,0,2824,0.840976771888029,0.159023228111971
481,35.7122021494433,139.7712891642,"Asia/Tokyo",157,159.474825613004,136,147,168,172,139.177858636918,148.235895950846,169.611499464784,171.976323227782,13.381703981229,73,175,83,155.483839050132,0,11,11,0,83.5,83.2564313984169,82,83,84.5,86,81.2909354082865,82.6511057704145,84.4476923612092,85.9628152476418,-21.6,1.82249340369393,28.2,16.3525816420864,10.5014937869936,11.67866,13.6778034300792,13.4352,10.5804,11.4876,16.3341,17.0964,14.4808548747209,10.8620281756533,11.8248054224464,16.7011627912436,17.5978569925064,19.0116,2.99037519616086,2.61313945481273,1576019758,1576023012,"2019-12-10_23-15-58",0.780990248562126,0.852798931238126,-0.161113470975015,-0.209130143673163,-0.245368714572485,-0.320418430123101,0.379465600081386,0.267713033307074,"generic",0.241493227618104,0.0538486950776346,0.550049554013875,0,0,0,0.0535183349851338,0.101090188305253,-0.0645279651362275,6.57923198318989,-195.648790293042,19948.2313730317,0.170172972468911,0.688984168865435,167.19517002141,44.8170838473839,3,178,3,59.3333333333333,12,142,24,71.8424201522564,8,7,1,0,0,4209,2.06492470980006,0,0,0,0,0,0,0,1,2,2,0,1,2,0,0,0,0,0,0,432.142857142857,188,25,1872,1576019758,1576023012,3254,0.0115435356200528,0.0016490765171504,0.000989445910290238,0.00230870712401055,0.00593667546174142,0.0224274406332454,0.117414248021108,0.193601583113456,0.0953166226912929,0.108839050131926,0.054089709762533,0.0900395778364116,0.175791556728232,0.0718997361477573,0.0474934036939314,0.000659630606860158,0,0,0,3076,0.945298094652735,0.0547019053472649
